                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    148,                0.83528,                0.51722,                 1.0127,                0.67254,                0.49847,                0.55311,                0.26739,                 1.8924,                 1.1608,                 1.5538,              0.0015182,              0.0015182,              0.0015182
                    149,                0.86639,                0.53231,                 1.0107,                0.67381,                0.47145,                0.53238,                 0.2484,                  1.975,                 1.2653,                 1.6066,              0.0015149,              0.0015149,              0.0015149
                    150,                0.85524,                 0.5221,                 1.0079,                0.61142,                0.47145,                 0.5219,                0.25815,                 1.9612,                 1.2447,                 1.6266,              0.0015116,              0.0015116,              0.0015116
                    151,                0.81487,                  0.502,                0.99996,                0.58756,                 0.4469,                0.47996,                0.22396,                 2.0515,                 1.3371,                 1.6404,              0.0015083,              0.0015083,              0.0015083
                    152,                0.82286,                 0.5056,                0.99804,                0.67132,                0.52916,                0.58311,                0.29689,                 1.8526,                 1.1059,                 1.5005,               0.001505,               0.001505,               0.001505
                    153,                0.83419,                 0.5093,                 1.0101,                0.63677,                0.47391,                0.54136,                0.28175,                 1.8241,                 1.1516,                 1.5183,              0.0015017,              0.0015017,              0.0015017
                    154,                0.86061,                0.51588,                  1.012,                0.71685,                0.47391,                0.55167,                0.27198,                 1.8868,                 1.1513,                 1.5367,              0.0014984,              0.0014984,              0.0014984
                    155,                0.83441,                 0.5122,                 1.0028,                0.67606,                0.52609,                0.56311,                0.28125,                 1.8502,                 1.1309,                 1.5362,              0.0014951,              0.0014951,              0.0014951
                    156,                0.84985,                0.51461,                 1.0091,                0.50752,                0.40209,                0.42478,                 0.1671,                 2.3472,                 1.5347,                 1.8127,              0.0014918,              0.0014918,              0.0014918
                    157,                0.83397,                0.51127,                 1.0031,                0.47622,                0.34929,                0.37098,                0.13154,                 2.4912,                 1.8394,                 1.9312,              0.0014885,              0.0014885,              0.0014885
                    158,                0.84332,                 0.5138,                 1.0139,                0.64959,                0.47112,                0.54072,                0.23171,                 2.1266,                 1.2534,                 1.6494,              0.0014852,              0.0014852,              0.0014852
                    159,                 0.8207,                0.51358,                 1.0132,                0.55016,                0.43585,                0.47124,                0.22615,                 1.9836,                 1.4068,                 1.5736,              0.0014819,              0.0014819,              0.0014819
                    160,                0.83649,                 0.5181,                 1.0065,                0.51657,                0.42726,                0.41518,                0.19089,                 2.1314,                 1.5359,                 1.7249,              0.0014786,              0.0014786,              0.0014786
                    161,                0.82169,                0.49852,                0.99126,                0.64567,                 0.4911,                0.55627,                0.27658,                 1.8596,                 1.1708,                 1.5232,              0.0014753,              0.0014753,              0.0014753
                    162,                0.81335,                0.50234,                0.99938,                0.65452,                0.49312,                0.55381,                0.27183,                 1.9247,                  1.249,                 1.5547,               0.001472,               0.001472,               0.001472
                    163,                0.81458,                0.50367,                 1.0033,                0.72076,                0.49596,                0.57921,                 0.2882,                 1.9062,                 1.1591,                 1.5515,              0.0014687,              0.0014687,              0.0014687
                    164,                0.82001,                0.50738,                0.99273,                0.67861,                 0.4757,                0.54107,                0.25806,                 1.9942,                  1.237,                 1.6147,              0.0014654,              0.0014654,              0.0014654
                    165,                0.80934,                0.49485,                 1.0024,                0.68048,                0.44629,                0.50046,                 0.2399,                 1.9799,                 1.2877,                 1.6268,              0.0014621,              0.0014621,              0.0014621
                    166,                0.80916,                0.50264,                 1.0049,                0.47171,                0.36648,                0.35246,                0.15162,                 2.2372,                 1.8722,                 1.8072,              0.0014588,              0.0014588,              0.0014588
                    167,                0.80621,                0.50013,                0.99489,                0.67742,                0.49889,                  0.556,                0.27093,                 1.9297,                  1.155,                 1.5402,              0.0014555,              0.0014555,              0.0014555
                    168,                0.82452,                0.50228,                 1.0011,                0.64526,                0.44218,                0.49137,                0.23453,                 2.0065,                 1.3678,                 1.6282,              0.0014522,              0.0014522,              0.0014522
                    169,                0.80897,                0.50064,                 1.0058,                0.67612,                 0.5046,                 0.5586,                0.27413,                  1.872,                  1.186,                 1.5373,              0.0014489,              0.0014489,              0.0014489
                    170,                0.78366,                0.49606,                0.98919,                0.58754,                 0.5132,                 0.5433,                0.26416,                 1.9082,                 1.1839,                 1.5768,              0.0014456,              0.0014456,              0.0014456
                    171,                0.79669,                 0.4908,                 0.9884,                0.59325,                0.45365,                0.48845,                0.24115,                 1.9697,                 1.2311,                 1.5963,              0.0014423,              0.0014423,              0.0014423
                    172,                0.80478,                 0.4933,                 1.0037,                0.67804,                0.52487,                0.57855,                0.29001,                  1.828,                 1.1082,                 1.5221,               0.001439,               0.001439,               0.001439
                    173,                0.79473,                 0.4896,                0.99484,                0.56895,                0.46104,                 0.4806,                0.24869,                 1.8765,                 1.4319,                  1.569,              0.0014357,              0.0014357,              0.0014357
                    174,                0.79299,                 0.4878,                 1.0028,                0.58836,                0.48373,                0.52198,                0.24841,                 1.9398,                 1.2936,                 1.5262,              0.0014324,              0.0014324,              0.0014324
                    175,                0.78869,                0.48276,                0.98867,                 0.5513,                0.44506,                0.47822,                0.22542,                   2.07,                 1.4618,                 1.6443,              0.0014291,              0.0014291,              0.0014291
                    176,                0.77621,                0.47657,                 0.9826,                0.58184,                0.43217,                0.46799,                0.22294,                 2.0825,                 1.4488,                 1.6649,              0.0014258,              0.0014258,              0.0014258
                    177,                0.79451,                0.49774,                0.99749,                0.66597,                0.52179,                0.57452,                0.27582,                 1.9085,                 1.1325,                  1.557,              0.0014225,              0.0014225,              0.0014225
                    178,                0.78218,                0.48144,                 0.9894,                0.57475,                0.48454,                0.49925,                0.21942,                 2.1352,                 1.3324,                 1.7097,              0.0014192,              0.0014192,              0.0014192
                    179,                0.80717,                0.49644,                0.99297,                0.71527,                0.51872,                0.59006,                0.29154,                 1.8458,                 1.0982,                 1.5047,              0.0014159,              0.0014159,              0.0014159
                    180,                0.78106,                0.47831,                0.98915,                0.52851,                0.45611,                0.46996,                 0.2159,                 2.1115,                 1.4531,                 1.7061,              0.0014126,              0.0014126,              0.0014126
                    181,                0.78639,                  0.484,                0.98657,                0.65714,                0.47769,                 0.5104,                0.24502,                 2.0207,                 1.2282,                 1.6707,              0.0014093,              0.0014093,              0.0014093
                    182,                0.79787,                0.49023,                0.99088,                0.71021,                 0.5046,                0.57722,                0.27767,                 1.9167,                 1.1325,                 1.6099,               0.001406,               0.001406,               0.001406
                    183,                0.80453,                0.49395,                 0.9921,                0.68342,                0.48312,                0.55667,                0.27263,                  1.874,                 1.1615,                 1.5914,              0.0014027,              0.0014027,              0.0014027
                    184,                0.75428,                0.46736,                0.97583,                0.65644,                0.42848,                0.49049,                0.23149,                 1.9801,                 1.3672,                 1.6259,              0.0013994,              0.0013994,              0.0013994
                    185,                0.76064,                0.46733,                0.97746,                0.64936,                0.49785,                0.55914,                0.27615,                 1.8833,                 1.1685,                 1.5111,              0.0013961,              0.0013961,              0.0013961
                    186,                0.76063,                0.46678,                0.96595,                0.64106,                 0.4825,                0.54543,                0.27097,                 1.8493,                 1.1854,                 1.4974,              0.0013928,              0.0013928,              0.0013928
                    187,                0.76003,                 0.4647,                0.98173,                0.68869,                0.53223,                0.59755,                0.29258,                 1.8666,                 1.0898,                 1.5154,              0.0013895,              0.0013895,              0.0013895
                    188,                0.76517,                0.46597,                0.97868,                0.21425,                0.21424,                 0.1348,                0.05368,                 2.6519,                 3.2921,                 2.1214,              0.0013862,              0.0013862,              0.0013862
                    189,                0.77873,                0.47117,                0.98012,                0.44785,                0.38489,                0.35678,                0.14959,                 2.3161,                 1.8086,                 1.8837,              0.0013829,              0.0013829,              0.0013829
                    190,                0.77803,                 0.4735,                0.98596,                0.68048,                 0.4825,                0.55634,                0.26459,                 1.9731,                 1.2161,                 1.5746,              0.0013796,              0.0013796,              0.0013796
                    191,                 0.7597,                0.46717,                0.97114,                0.41422,                 0.3763,                0.34566,                0.15502,                 2.2326,                 1.9952,                 1.7768,              0.0013763,              0.0013763,              0.0013763
                    192,                0.76851,                 0.4761,                0.98532,                0.61296,                0.44567,                0.50841,                0.24681,                 1.9477,                 1.3095,                 1.5648,               0.001373,               0.001373,               0.001373
                    193,                 0.7649,                0.46712,                0.97704,                0.70001,                0.48557,                 0.5568,                0.26675,                 1.9316,                 1.1814,                 1.5652,              0.0013697,              0.0013697,              0.0013697
                    194,                0.75445,                0.46685,                0.98533,                0.61163,                0.48742,                0.52949,                0.26108,                 1.9027,                 1.1853,                 1.5795,              0.0013664,              0.0013664,              0.0013664
                    195,                 0.7808,                0.48315,                0.98687,                 0.6775,                0.50399,                0.57239,                0.28692,                 1.8102,                 1.1549,                 1.5315,              0.0013631,              0.0013631,              0.0013631
                    196,                0.75179,                0.45334,                0.96696,                0.72607,                0.51417,                 0.5949,                0.29881,                 1.8316,                 1.1042,                 1.5256,              0.0013598,              0.0013598,              0.0013598
                    197,                0.77238,                0.46424,                0.98367,                0.70085,                0.47023,                0.54546,                0.27037,                 1.9104,                 1.1825,                 1.5864,              0.0013565,              0.0013565,              0.0013565
                    198,                0.75445,                0.47613,                0.97694,                0.64141,                0.45304,                0.51212,                 0.2512,                 1.9631,                 1.2251,                  1.624,              0.0013532,              0.0013532,              0.0013532
                    199,                0.78289,                0.47757,                0.99149,                 0.4554,                0.39656,                0.37724,                0.17851,                 2.1127,                 1.7343,                 1.7479,              0.0013499,              0.0013499,              0.0013499
                    200,                 0.7634,                  0.461,                0.97395,                 0.7208,                0.49294,                0.56175,                0.27623,                 1.9084,                 1.1497,                 1.5802,              0.0013466,              0.0013466,              0.0013466
                    201,                0.75688,                0.45825,                0.96665,                0.69021,                 0.4733,                0.54466,                0.26841,                 1.9029,                 1.1767,                 1.5753,              0.0013433,              0.0013433,              0.0013433
                    202,                0.75594,                0.46899,                 0.9797,                0.67829,                0.42541,                0.52384,                0.25763,                 1.9285,                 1.2813,                 1.5585,                0.00134,                0.00134,                0.00134
                    203,                0.75701,                0.47063,                 0.9822,                0.59701,                0.44015,                0.50548,                0.22585,                 2.1523,                 1.3964,                 1.6755,              0.0013367,              0.0013367,              0.0013367
                    204,                0.74123,                0.46211,                0.97056,                0.63907,                0.42541,                0.50176,                0.24829,                 1.9534,                 1.2778,                  1.567,              0.0013334,              0.0013334,              0.0013334
                    205,                0.72631,                0.45079,                0.96285,                0.63839,                0.47023,                 0.5215,                0.25573,                  1.952,                 1.2403,                 1.6021,              0.0013301,              0.0013301,              0.0013301
                    206,                0.76493,                 0.4609,                0.97758,                 0.7028,                0.51074,                0.58294,                0.29659,                 1.8235,                  1.108,                 1.5488,              0.0013268,              0.0013268,              0.0013268
                    207,                  0.744,                0.46343,                0.97546,                0.63218,                0.49906,                0.54514,                0.27865,                 1.8488,                  1.174,                 1.5371,              0.0013235,              0.0013235,              0.0013235
                    208,                0.73307,                0.45894,                0.96839,                0.44499,                0.38183,                0.35899,                0.17007,                 2.2021,                  1.953,                 1.7908,              0.0013202,              0.0013202,              0.0013202
                    209,                 0.7474,                 0.4646,                0.97231,                0.61977,                0.46428,                 0.5103,                0.24134,                 2.0324,                 1.3381,                 1.6385,              0.0013169,              0.0013169,              0.0013169
                    210,                0.74344,                0.45524,                 0.9659,                0.64503,                0.47698,                0.52893,                0.23515,                 2.0725,                 1.2396,                 1.7056,              0.0013136,              0.0013136,              0.0013136
                    211,                0.75547,                0.46092,                0.97656,                0.59866,                0.49233,                0.53171,                0.24378,                 2.0546,                 1.2701,                 1.6463,              0.0013103,              0.0013103,              0.0013103
                    212,                0.73671,                0.45738,                0.97403,                0.66609,                0.44084,                0.51493,                0.24947,                 1.9616,                 1.3266,                 1.6188,               0.001307,               0.001307,               0.001307
                    213,                0.73855,                0.45505,                0.96465,                0.52868,                 0.3984,                0.43355,                0.18133,                 2.3262,                 1.7214,                 1.8912,              0.0013037,              0.0013037,              0.0013037
                    214,                0.71545,                0.44334,                0.95633,                0.63347,                0.51669,                0.56235,                0.27652,                 1.9282,                 1.2262,                  1.575,              0.0013004,              0.0013004,              0.0013004
                    215,                0.74159,                0.45467,                0.96233,                0.68184,                0.46593,                0.52808,                0.24567,                 2.0068,                  1.261,                 1.6619,              0.0012971,              0.0012971,              0.0012971
                    216,                0.74186,                0.45302,                0.96543,                0.58689,                0.44739,                0.45175,                0.19543,                 2.1324,                 1.4729,                 1.7798,              0.0012938,              0.0012938,              0.0012938
                    217,                 0.7444,                0.45411,                0.97832,                0.65916,                0.50522,                0.56382,                0.28102,                 1.8993,                 1.1312,                 1.5792,              0.0012905,              0.0012905,              0.0012905
                    218,                0.71661,                0.43788,                0.95695,                0.34772,                0.28569,                0.26716,                0.10612,                 2.5509,                 2.4198,                 2.0589,              0.0012872,              0.0012872,              0.0012872
                    219,                0.74403,                0.46077,                0.97235,                0.68685,                0.48864,                0.55073,                0.27088,                 1.9538,                 1.1823,                  1.664,              0.0012839,              0.0012839,              0.0012839
                    220,                0.72771,                0.45707,                0.96942,                0.65054,                0.46961,                0.52351,                 0.2591,                 1.9616,                 1.2843,                 1.6231,              0.0012806,              0.0012806,              0.0012806
                    221,                 0.7385,                0.45308,                0.96291,                 0.6466,                0.48803,                0.53263,                0.26284,                 1.9292,                 1.2235,                 1.5991,              0.0012773,              0.0012773,              0.0012773
                    222,                0.71845,                0.44455,                0.96666,                0.68068,                0.54266,                0.58834,                0.28926,                 1.8724,                 1.1042,                 1.5377,               0.001274,               0.001274,               0.001274
                    223,                0.73586,                0.45641,                0.96906,                0.70885,                0.54021,                0.60806,                0.29899,                 1.8686,                 1.0852,                 1.5529,              0.0012707,              0.0012707,              0.0012707
                    224,                0.70946,                0.43653,                 0.9644,                0.53769,                0.48336,                0.49038,                0.24582,                 1.9524,                 1.3528,                 1.6482,              0.0012674,              0.0012674,              0.0012674
                    225,                  0.726,                0.44525,                0.96358,                0.74685,                0.48987,                0.57409,                0.28007,                 1.8809,                 1.0937,                 1.5756,              0.0012641,              0.0012641,              0.0012641
                    226,                0.70745,                0.44605,                0.95992,                0.71283,                0.51565,                0.58823,                0.28014,                 1.9559,                 1.1174,                 1.6101,              0.0012608,              0.0012608,              0.0012608
                    227,                0.71528,                0.44448,                0.95755,                0.68499,                0.51794,                0.59071,                0.27257,                  2.009,                 1.1517,                 1.6176,              0.0012575,              0.0012575,              0.0012575
                    228,                0.71602,                0.43948,                0.96324,                0.67877,                0.53223,                0.58572,                0.28717,                 1.8924,                  1.104,                 1.5627,              0.0012542,              0.0012542,              0.0012542
                    229,                0.71489,                0.43595,                0.95342,                0.66497,                0.49048,                 0.5447,                0.26277,                 1.9612,                 1.2744,                 1.6242,              0.0012509,              0.0012509,              0.0012509
                    230,                0.70996,                0.44211,                0.96552,                 0.6981,                0.51244,                0.57224,                0.27975,                 1.8791,                 1.1632,                 1.5445,              0.0012476,              0.0012476,              0.0012476
                    231,                0.72454,                0.45392,                0.96594,                0.63317,                0.48557,                0.52811,                0.26352,                 1.9383,                 1.2649,                 1.6252,              0.0012443,              0.0012443,              0.0012443
                    232,                0.70798,                0.44175,                0.96357,                0.65538,                0.53346,                0.57232,                0.28517,                  1.863,                 1.1345,                 1.5456,               0.001241,               0.001241,               0.001241
                    233,                0.71146,                0.44354,                 0.9578,                0.67401,                0.50338,                0.56937,                0.28157,                 1.8746,                 1.1587,                 1.5839,              0.0012377,              0.0012377,              0.0012377
                    234,                0.72875,                0.44529,                0.95156,                0.68215,                0.53488,                0.58015,                0.29058,                  1.875,                 1.1119,                 1.5899,              0.0012344,              0.0012344,              0.0012344
                    235,                 0.7074,                0.43808,                 0.9521,                 0.6226,                0.51934,                0.54021,                0.25649,                 2.0183,                 1.2431,                 1.6777,              0.0012311,              0.0012311,              0.0012311
                    236,                0.70638,                0.43649,                0.95657,                0.66855,                0.52916,                0.57218,                0.28936,                 1.8467,                 1.1233,                 1.5415,              0.0012278,              0.0012278,              0.0012278
                    237,                0.72743,                0.45246,                0.97998,                0.64377,                0.53161,                0.57147,                0.28616,                 1.8424,                 1.1265,                 1.4978,              0.0012245,              0.0012245,              0.0012245
                    238,                0.70297,                0.43286,                0.95705,                0.71047,                0.48312,                0.56467,                0.27902,                 1.8478,                 1.1594,                 1.5426,              0.0012212,              0.0012212,              0.0012212
                    239,                0.71216,                0.43496,                  0.956,                0.66612,                0.50645,                0.54023,                0.25989,                 1.9008,                 1.1822,                 1.6143,              0.0012179,              0.0012179,              0.0012179
                    240,                0.70834,                0.44059,                0.95459,                0.70135,                0.51898,                0.58513,                0.28008,                 1.9229,                 1.1013,                 1.6326,              0.0012146,              0.0012146,              0.0012146
                    241,                0.69296,                0.43136,                0.95828,                  0.701,                0.48557,                0.55059,                0.25874,                 1.9838,                 1.1766,                 1.7041,              0.0012113,              0.0012113,              0.0012113
                    242,                0.71041,                0.43819,                0.95471,                 0.6684,                0.55249,                0.60377,                0.30642,                 1.7901,                 1.1102,                 1.4942,               0.001208,               0.001208,               0.001208
                    243,                0.69921,                0.43569,                 0.9448,                0.66467,                0.50706,                0.58344,                 0.3006,                 1.8171,                 1.1838,                 1.5315,              0.0012047,              0.0012047,              0.0012047
                    244,                0.67937,                0.42431,                0.93584,                0.68638,                0.49355,                0.55067,                 0.2714,                 1.9396,                 1.1693,                 1.6777,              0.0012014,              0.0012014,              0.0012014
                    245,                0.69259,                0.42818,                0.95104,                0.67211,                0.49355,                0.55041,                0.27351,                 1.9724,                 1.2208,                 1.6314,              0.0011981,              0.0011981,              0.0011981
                    246,                0.67617,                0.41905,                0.94113,                0.63718,                 0.5046,                0.53242,                0.25643,                 2.0084,                 1.2776,                  1.655,              0.0011948,              0.0011948,              0.0011948
                    247,                  0.676,                0.41979,                0.94367,                0.64211,                0.54021,                 0.5762,                0.29067,                 1.8783,                 1.1497,                 1.5627,              0.0011915,              0.0011915,              0.0011915
                    248,                0.68501,                0.42139,                0.94768,                0.67986,                0.52793,                0.59522,                0.30548,                 1.8182,                 1.1371,                 1.5227,              0.0011882,              0.0011882,              0.0011882
                    249,                0.69438,                0.42632,                0.95162,                0.66875,                0.57029,                0.62146,                0.31608,                 1.8021,                 1.0831,                 1.5084,              0.0011849,              0.0011849,              0.0011849
                    250,                0.69917,                0.42886,                0.96193,                0.70315,                0.52179,                0.58635,                0.28955,                 1.8626,                 1.0879,                 1.5855,              0.0011816,              0.0011816,              0.0011816
                    251,                0.69127,                 0.4297,                0.95062,                0.67803,                0.54165,                0.59624,                0.29776,                 1.8726,                 1.0939,                 1.5532,              0.0011783,              0.0011783,              0.0011783
                    252,                0.68767,                 0.4233,                0.94918,                0.67722,                0.46623,                0.54024,                0.26556,                 1.9737,                  1.209,                 1.6526,               0.001175,               0.001175,               0.001175
                    253,                0.67944,                0.41955,                0.94055,                0.66753,                0.46286,                0.52887,                0.25215,                 1.9953,                 1.2742,                 1.7423,              0.0011717,              0.0011717,              0.0011717
                    254,                 0.6785,                 0.4305,                0.94799,                0.71835,                0.52241,                0.59888,                0.29907,                 1.8585,                 1.1199,                 1.5593,              0.0011684,              0.0011684,              0.0011684
                    255,                0.68494,                0.42327,                0.94886,                 0.6979,                0.51811,                0.58709,                0.29404,                 1.8837,                  1.172,                 1.5596,              0.0011651,              0.0011651,              0.0011651
                    256,                0.67825,                 0.4094,                0.94215,                0.57573,                0.50399,                0.51499,                0.23872,                 2.0735,                  1.274,                 1.6392,              0.0011618,              0.0011618,              0.0011618
                    257,                0.71438,                0.43186,                0.96014,                0.61762,                0.48066,                0.51897,                0.25107,                 1.9765,                 1.2665,                 1.5999,              0.0011585,              0.0011585,              0.0011585
                    258,                0.69633,                0.42583,                0.94851,                0.64694,                0.48435,                0.54426,                0.27671,                 1.8976,                 1.2617,                 1.5794,              0.0011552,              0.0011552,              0.0011552
                    259,                0.66533,                0.41056,                0.94502,                0.66587,                0.50952,                0.56344,                0.28376,                 1.8857,                 1.1791,                 1.5815,              0.0011519,              0.0011519,              0.0011519
                    260,                0.66644,                0.41489,                0.93914,                0.69601,                 0.5132,                0.57648,                0.28696,                 1.8998,                 1.1736,                  1.581,              0.0011486,              0.0011486,              0.0011486
                    261,                0.69668,                0.43143,                0.95553,                0.68256,                0.47944,                0.54743,                0.27115,                 1.9802,                 1.1986,                 1.6854,              0.0011453,              0.0011453,              0.0011453
                    262,                0.68882,                0.42803,                 0.9478,                0.68598,                0.51688,                0.57604,                0.28486,                 1.9159,                 1.1226,                 1.6211,               0.001142,               0.001142,               0.001142
                    263,                0.67644,                0.42187,                0.94384,                0.69287,                0.47514,                0.56232,                0.27991,                 1.8833,                 1.2165,                 1.5824,              0.0011387,              0.0011387,              0.0011387
                    264,                0.67556,                0.41411,                0.94317,                0.67439,                0.47759,                0.56108,                0.26817,                 1.9824,                 1.3069,                 1.6374,              0.0011354,              0.0011354,              0.0011354
                    265,                0.67074,                 0.4113,                0.94903,                 0.6219,                0.51013,                0.55887,                0.26871,                 1.9864,                 1.1971,                 1.6446,              0.0011321,              0.0011321,              0.0011321
                    266,                0.65518,                0.40557,                0.93293,                0.68045,                0.51504,                0.56626,                0.28037,                 1.9152,                  1.183,                 1.5938,              0.0011288,              0.0011288,              0.0011288
                    267,                0.66874,                0.41525,                0.94266,                0.67248,                0.51627,                0.55891,                0.28362,                 1.8939,                 1.1622,                 1.5717,              0.0011255,              0.0011255,              0.0011255
                    268,                0.66974,                0.41886,                0.94615,                0.70251,                0.50338,                0.57655,                0.28986,                 1.8954,                 1.1236,                 1.5943,              0.0011222,              0.0011222,              0.0011222
                    269,                0.65434,                0.40722,                  0.935,                0.70539,                0.49785,                0.55919,                  0.284,                 1.8799,                 1.1736,                 1.5982,              0.0011189,              0.0011189,              0.0011189
                    270,                  0.671,                 0.4193,                0.94792,                0.72201,                0.52137,                0.59661,                0.30424,                 1.8364,                 1.0686,                 1.5572,              0.0011156,              0.0011156,              0.0011156
                    271,                0.66262,                0.41207,                0.94273,                0.69004,                0.50645,                0.57106,                 0.2861,                 1.8914,                 1.1461,                 1.5812,              0.0011123,              0.0011123,              0.0011123
                    272,                0.68122,                 0.4154,                 0.9557,                0.67852,                0.50659,                0.55889,                0.28081,                 1.9086,                 1.1614,                 1.5996,               0.001109,               0.001109,               0.001109
                    273,                0.66018,                0.40962,                 0.9451,                0.61973,                0.48987,                0.53273,                0.26443,                 1.9803,                 1.2839,                 1.6167,              0.0011057,              0.0011057,              0.0011057
                    274,                0.66627,                 0.4125,                0.93794,                0.66126,                0.48293,                0.54116,                0.26101,                 1.9684,                 1.2402,                 1.6374,              0.0011024,              0.0011024,              0.0011024
                    275,                0.66368,                0.41019,                0.93744,                0.65499,                0.49724,                0.54902,                0.25607,                 2.0452,                 1.2283,                 1.6582,              0.0010991,              0.0010991,              0.0010991
                    276,                0.65736,                 0.4031,                0.93649,                0.65293,                0.50522,                0.55298,                0.26916,                 1.9676,                  1.237,                 1.6421,              0.0010958,              0.0010958,              0.0010958
                    277,                0.64101,                0.40394,                0.93735,                0.63612,                0.53228,                0.57357,                0.29002,                 1.8568,                 1.1667,                 1.5508,              0.0010925,              0.0010925,              0.0010925
                    278,                0.65559,                0.40997,                0.94064,                0.61692,                0.48189,                0.51378,                0.25789,                 1.9399,                 1.2583,                 1.6513,              0.0010892,              0.0010892,              0.0010892
                    279,                0.65461,                0.40319,                0.92896,                0.74992,                0.49355,                0.59452,                0.30398,                 1.8094,                  1.087,                 1.5546,              0.0010859,              0.0010859,              0.0010859
                    280,                0.66273,                0.41247,                0.94173,                0.61029,                0.45611,                0.50929,                0.21375,                 2.2568,                 1.3134,                 1.8279,              0.0010826,              0.0010826,              0.0010826
                    281,                0.66268,                0.40933,                0.94752,                 0.5319,                0.41993,                0.43511,                0.16374,                 2.4164,                 1.6163,                 1.8983,              0.0010793,              0.0010793,              0.0010793
                    282,                0.67078,                0.41646,                0.94785,                0.63387,                0.48987,                0.55055,                0.26278,                 2.0075,                  1.218,                  1.673,               0.001076,               0.001076,               0.001076
                    283,                 0.6642,                0.41418,                0.93996,                0.64044,                 0.4975,                0.54754,                 0.2765,                 1.9255,                 1.2225,                 1.6102,              0.0010727,              0.0010727,              0.0010727
                    284,                 0.6495,                 0.4082,                0.93531,                0.69636,                0.50119,                 0.5725,                0.29347,                 1.8897,                 1.1378,                 1.5831,              0.0010694,              0.0010694,              0.0010694
                    285,                0.65049,                 0.4015,                0.93714,                0.74192,                0.49724,                0.58112,                0.29353,                 1.8649,                 1.1235,                  1.597,              0.0010661,              0.0010661,              0.0010661
                    286,                0.65223,                0.40466,                0.93562,                0.68857,                0.51688,                 0.5774,                0.29213,                 1.8838,                  1.167,                   1.61,              0.0010628,              0.0010628,              0.0010628
                    287,                0.65639,                0.40415,                 0.9402,                0.73488,                 0.5132,                0.59236,                0.29721,                 1.8819,                 1.0978,                 1.6081,              0.0010595,              0.0010595,              0.0010595
                    288,                0.64965,                0.40226,                0.93224,                0.72922,                0.49265,                 0.5669,                0.28372,                 1.8967,                 1.1505,                 1.5956,              0.0010562,              0.0010562,              0.0010562
                    289,                0.66535,                0.41093,                0.93438,                0.68048,                0.50725,                0.56426,                0.27458,                 1.9492,                 1.1876,                 1.6217,              0.0010529,              0.0010529,              0.0010529
                    290,                0.65186,                0.39607,                0.92821,                0.53007,                0.51518,                0.48963,                0.23823,                 1.9617,                 1.3665,                 1.6497,              0.0010496,              0.0010496,              0.0010496
                    291,                0.63955,                 0.3949,                0.93685,                0.66411,                0.53653,                0.57378,                0.28784,                 1.8876,                 1.1146,                 1.6304,              0.0010463,              0.0010463,              0.0010463
                    292,                0.64749,                 0.3988,                0.93351,                0.54354,                0.41068,                0.45009,                0.21085,                 2.0672,                 1.4853,                 1.7606,               0.001043,               0.001043,               0.001043
                    293,                 0.6395,                 0.3997,                0.93893,                0.56889,                0.41805,                0.46693,                 0.2204,                 2.1068,                 1.4785,                 1.7456,              0.0010397,              0.0010397,              0.0010397
                    294,                0.63674,                0.39979,                0.92953,                0.71145,                0.52793,                0.59974,                0.30154,                 1.8545,                 1.0926,                 1.5535,              0.0010364,              0.0010364,              0.0010364
                    295,                0.65562,                0.40957,                0.93471,                0.68026,                0.51627,                0.58072,                 0.2939,                 1.8295,                 1.0997,                 1.5808,              0.0010331,              0.0010331,              0.0010331
                    296,                0.65385,                 0.4067,                0.93575,                0.68068,                0.50153,                0.56717,                0.28605,                 1.8519,                 1.1476,                 1.5937,              0.0010298,              0.0010298,              0.0010298
                    297,                0.65236,                  0.403,                0.92916,                0.69743,                 0.5292,                0.58694,                0.29655,                 1.8603,                 1.1133,                 1.5887,              0.0010265,              0.0010265,              0.0010265
                    298,                0.65792,                  0.407,                 0.9413,                 0.7121,                0.47575,                0.54787,                0.27242,                  1.916,                 1.2359,                 1.6322,              0.0010232,              0.0010232,              0.0010232
                    299,                0.65775,                0.40658,                0.93479,                0.69181,                0.48742,                0.55775,                0.28267,                 1.8897,                 1.1673,                 1.6377,              0.0010199,              0.0010199,              0.0010199
