epoch;train/box_loss;train/cls_loss;train/dfl_loss;metrics/precision(B);metrics/recall(B);metrics/mAP50(B);metrics/mAP50-95(B);val/box_loss;val/cls_loss;val/dfl_loss;lr/pg0;lr/pg1;lr/pg2
179;0,69688;0,44662;0,97351;0,80537;0,70405;0,75244;0,4274;1,3348;0,76239;1,1596;0,0014159;0,0014159;0,0014159
180;0,72013;0,45705;0,98433;0,73672;0,70262;0,71829;0,43492;1,2018;1,2129;1,1019;0,0014126;0,0014126;0,0014126
181;0,71613;0,45221;0,97672;0,72349;0,67227;0,71975;0,43155;1,26;1,62;1,1334;0,0014093;0,0014093;0,0014093
182;0,70794;0,45287;0,97591;0,7403;0,65981;0,72195;0,41515;1,2891;0,86697;1,1602;0,001406;0,001406;0,001406
183;0,7098;0,45441;0,97986;0,73601;0,68092;0,73067;0,43746;1,2702;0,80541;1,1412;0,0014027;0,0014027;0,0014027
184;0,71601;0,46325;0,98243;0,77443;0,66542;0,72374;0,4291;1,2826;0,81458;1,1596;0,0013994;0,0013994;0,0013994
185;0,71196;0,45509;0,98097;0,73974;0,71464;0,7468;0,45371;1,2121;0,76168;1,1086;0,0013961;0,0013961;0,0013961
186;0,71607;0,4555;0,98138;0,79359;0,67601;0,74831;0,45138;1,213;0,75416;1,1221;0,0013928;0,0013928;0,0013928
187;0,7066;0,45681;0,98341;0,79581;0,70156;0,76325;0,43379;1,3617;0,74788;1,1847;0,0013895;0,0013895;0,0013895
188;0,7278;0,46171;0,98815;0,79112;0,7134;0,77842;0,44776;1,2998;0,73404;1,1573;0,0013862;0,0013862;0,0013862
189;0,71973;0,45997;0,99365;0,79116;0,67975;0,74621;0,41762;1,3989;0,80538;1,1957;0,0013829;0,0013829;0,0013829
190;0,69326;0,44809;0,97039;0,77344;0,69408;0,73676;0,43728;1,2314;0,89648;1,1244;0,0013796;0,0013796;0,0013796
191;0,72018;0,45693;0,98466;0,78955;0,72835;0,77249;0,44082;1,3333;0,74999;1,1575;0,0013763;0,0013763;0,0013763
